"lemma","n","id"
"Ингерманландия",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Индия",10,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Интернет",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Испания",17,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Итак",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Италия",12,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Италия эпоха Возрождение",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Каир",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Калифорния",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Камбоджи Ангкор",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Камбоджи Индраварман i",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Канзас-Сити",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Карфаген",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Кельн",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Керчь",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Кетен",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Киевский Русь",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Китай",11,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Клиша",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Клостенбург",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Колорадо",4,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Колумб",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Колумбия",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Комарес",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Кордов",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Кордова",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Кремль",10,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Крит",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Кроншлот ( Кронштадт",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Куйбышев",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Куйбышев Шостакович",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Кёльн",4,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Ламанш",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лахор",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лейден",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лейпциг",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Ленинград",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лепанто",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лига Нация",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лион",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лиссабон",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Литва",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лондон",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лувр",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Лувра",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мадрас",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мадрид",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мариньян",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мария Магдалин",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Марли",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Махабалипур",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Махабалипурам",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Махишасурамардинь Мандап",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мекка",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Меконга",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мелос",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мельк",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мельке",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мемфис",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мескит",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Мескита",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Милан",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Министерство торговля Франция",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Министр СССР",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Молдавия",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Монпелье",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Москва",16,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Моцарт",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Неаполь",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Невада",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Нидерланды",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Нормандия",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Нотр-дам - де-Шартр",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Нью-Йорк",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Нью-Мексико",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Нюрнберг",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Одесса",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Оптин Пустынь",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Останкино",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Оттокар ii",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Панама",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Париж",17,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Паркер-мо",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Пекин",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Петербург",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Петергоф",10,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Петергоф """,1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Петр i",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Пиреней",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Пиренейский полуостров",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Поднебесная",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Полинезия",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Польша Август сильный",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Португалия",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Португалия Алжубарота",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Потсдам",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Пра Кео",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Пруссия",6,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Пьяченце Рафаэль",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рама iii",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рейн",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Реконкист",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Ренессанс",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Республика",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Реформация",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Ривьер",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рим",17,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рим Караваджо",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рио",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рио-де-Жанейро",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Россия",18,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рубенс",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Рублев",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Русь",8,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"СС",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"СССР",5,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"США",10,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сада Версаль",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Саксония",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Самара",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сан-Суси",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сан-Франциско",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Санкт-Петербург",8,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Севастополь",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Северный Индия",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Седжмура",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Селевк",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сент-Кантен",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сериф",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сикри",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сицилия",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Снофра",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сокольники",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сорбонна",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Средиземноморье",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Стамбул",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Стокгольм",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Сьерр - да-Гуадаррам",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Таиланд",4,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Таити",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Тайвань",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Темза",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Трой",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Троя",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Украина",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Филипп iv",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Фландрия",4,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Флоренция",7,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Фонтене-Леконт",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Франкфурте-на-Майн",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Франциск i",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Франция",29,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Франция Рабле",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Хеопс",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Хофбург",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Хюэ",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Хюэ ( современный название Фусюан",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Хюэ Тхыа-Тхиен",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Цвингер",5,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Цинь Ши Хуанди",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Цитадели",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Цитадели Кинь Тхань",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Чиенгмай",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Чили",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Шаболовка",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Шартра",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Швейцария",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Швеция",3,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Штальбург",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Эль Греко",2,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
"Эскориал",1,"politov.ya_poznayu_mir_100_mirovykh_shedevrov"
