"toponym","index","more_one"
"Ивкина","E7909",FALSE
"Ивкино","E7910",FALSE
"Ирбит","E7911",FALSE
"Ирбита","E7912",FALSE
"Какшарово","E7913",FALSE
"Колхоз","E7914",FALSE
"Колчак","E7915",FALSE
"Кузнецово","E7916",FALSE
"Куренев","E7917",FALSE
"Куренево","E7918",FALSE
"Куренево из-под Ирбита","E7919",TRUE
"Куренево советовать район","E7920",TRUE
"Мулымье","E7921",FALSE
"Наюмов","E7922",FALSE
"Оверино","E7923",FALSE
"Овражек и Петровский","E7924",TRUE
"Озерков","E7925",FALSE
"Перекоп","E7926",FALSE
"Си-бирь","E7927",TRUE
"Табор","E7928",FALSE
"Таборинка","E7929",FALSE
"Таборинский район","E7930",TRUE
"Таборов","E7931",FALSE
"Тавда","E7932",FALSE
"Туринск","E7933",FALSE
"Туринск и Тавда","E7934",TRUE
"Фун-тусово","E7935",TRUE
"Фунтусово","E7936",FALSE
"Фунтусово сохат","E7937",TRUE
"Хмелевск","E7938",FALSE
"Черепково","E7939",FALSE
"Чиркович","E7940",FALSE
"Чулино","E7941",FALSE
"Шульгино","E7942",FALSE
"безлюдный Ивкино","E7943",TRUE
"буква "" г ""","E7944",TRUE
"в Тавда","E7945",TRUE
"ваш Шура","E7946",TRUE
"весь Тавда","E7947",TRUE
"губа","E7948",FALSE
"деревня Бочкарево","E7949",TRUE
"деревня Галкино","E7950",TRUE
"деревня Добрино","E7951",TRUE
"деревня Кузнецово","E7952",TRUE
"деревня Носово","E7953",TRUE
"деревня Оверино","E7954",TRUE
"деревня Таборинка","E7955",TRUE
"деревня Фунтусово","E7956",TRUE
"деревня Черепково","E7957",TRUE
"деревня Чулино","E7958",TRUE
"деревушка Галкино","E7959",TRUE
"ив-кино","E7960",TRUE
"ивкино","E7961",FALSE
"кочать","E7962",FALSE
"кривой","E7963",FALSE
"кривой озеро","E7964",TRUE
"кунгурский лесной","E7965",TRUE
"куренево","E7966",FALSE
"куреневский четырехлетка","E7967",TRUE
"лесничество","E7968",FALSE
"наш тихий Ивкино","E7969",TRUE
"не быть печаль","E7970",TRUE
"неизвестность","E7971",FALSE
"нижний Тагил","E7972",TRUE
"нижний Тагила","E7973",TRUE
"от наш Тавда","E7974",TRUE
"петровский","E7975",FALSE
"по Конд","E7976",TRUE
"полдом","E7977",FALSE
"поселок Куренево","E7978",TRUE
"присмиреть Тавда","E7979",TRUE
"пройти урочище с странный название Кунь-Чош","E7980",TRUE
"распыл","E7981",FALSE
"река Емельяшевка","E7982",TRUE
"река Тавда","E7983",TRUE
"сам Табор","E7984",TRUE
"свой Ивкино","E7985",TRUE
"семья Кулебский","E7986",TRUE
"симоновский","E7987",FALSE
"таборинский район","E7988",TRUE
"таежный туринский тракт","E7989",TRUE
"туринский тракт","E7990",TRUE
"урал","E7991",FALSE
"участок Ивкино","E7992",TRUE
"чулинский колхоз","E7993",TRUE
"Вихорька","E7994",FALSE
"Двудвориц","E7995",FALSE
"Двудворица","E7996",FALSE
"Двудворици","E7997",FALSE
"Дебри","E7998",FALSE
"Дебрь","E7999",FALSE
"Ермаков","E8000",FALSE
"Ермаково","E8001",FALSE
"Крутышка","E8002",FALSE
"Нелюшка","E8003",FALSE
"Посада","E8004",FALSE
"Пут","E8005",FALSE
"Путь","E8006",FALSE
"Путятин","E8007",FALSE
"Путятина","E8008",FALSE
"Шуи","E8009",FALSE
"вгоряч","E8010",FALSE
"двудворицкий","E8011",FALSE
"зил","E8012",FALSE
"микрорайон Супа","E8013",TRUE
"неперспективный Дебрь","E8014",TRUE
"фабричный","E8015",FALSE
"Горелов","E8016",FALSE
"Лена Мишаков","E8017",TRUE
"Мацест","E8018",FALSE
"Нелюшки","E8019",FALSE
"ОБХСС","E8020",FALSE
"Посад","E8021",FALSE
"Путятина еще с прошлый век","E8022",TRUE
"больница","E8023",FALSE
"десяток","E8024",FALSE
"какой-нибудь Надя","E8025",TRUE
"посад","E8026",FALSE
"салют ""","E8027",FALSE
"фабричный Лена","E8028",TRUE
"четыр","E8029",FALSE
"Вера Брониславовна","E8030",TRUE
"Володин","E8031",FALSE
"Коля Фомин","E8032",TRUE
"Москва - Ленинград","E8033",TRUE
"Пушков","E8034",FALSE
"Таисия Кубрина","E8035",TRUE
"владимирский губерния","E8036",TRUE
"деревня Нелюшка","E8037",TRUE
"зал ожидание путятинский вокзал ?","E8038",TRUE
"провинциальный музей i","E8039",TRUE
"путятинский район","E8040",TRUE
"пушкинский синий "" москвич","E8041",TRUE
"родной Путятин","E8042",TRUE
"русский Восток","E8043",TRUE
"русский провинция","E8044",TRUE
"универмаг","E8045",FALSE
"Строгановка","E8046",FALSE
"Ярославский , владимирский губерния","E8047",TRUE
"валь","E8048",FALSE
"улица Лассаль","E8049",TRUE
"Автово","E8050",FALSE
"Анна","E8051",FALSE
"Борисов Грива","E8052",TRUE
"Волковка","E8053",FALSE
"Госнард","E8054",FALSE
"Кабон","E8055",FALSE
"Купчино","E8056",FALSE
"Лев Толстой","E8057",TRUE
"Осиновец","E8058",FALSE
"Охта","E8059",FALSE
"Проспект 25 Октябрь","E8060",TRUE
"Рыбацкий","E8061",FALSE
"С.-Петербург","E8062",TRUE
"Тянь-Шань","E8063",TRUE
"Урицки","E8064",FALSE
"бывший народный дом император Николай ii","E8065",TRUE
"воронежский улица","E8066",TRUE
"глазовский","E8067",FALSE
"город Винница","E8068",TRUE
"город Пушкин","E8069",TRUE
"город Фрунзе","E8070",TRUE
"государственный Комитет Оборона СССР","E8071",TRUE
"далекий Крым","E8072",TRUE
"днепропетровский","E8073",FALSE
"его воронежский","E8074",TRUE
"киевский","E8075",FALSE
"ладожский","E8076",FALSE
"ленинградский городской","E8077",TRUE
"литр е н год о рождение","E8078",TRUE
"малый Охте","E8079",TRUE
"московский район","E8080",TRUE
"новый улица","E8081",TRUE
"орловский область","E8082",TRUE
"п в x о","E8083",TRUE
"прилукский","E8084",FALSE
"родногой город","E8085",TRUE
"родной Ленинград","E8086",TRUE
"рыбацкий","E8087",FALSE
"штаб МПВО","E8088",TRUE
"Грауба","E8089",FALSE
"Карасино","E8090",FALSE
"Молодости","E8091",FALSE
"Таня Грауба","E8092",TRUE
"вера","E8093",FALSE
"весь город Карасино","E8094",TRUE
"возрождаться город Карасин","E8095",TRUE
"город Карасин","E8096",TRUE
"город Карасино","E8097",TRUE
"деревня Жулибино","E8098",TRUE
"деревня Карасино","E8099",TRUE
"жулибинский","E8100",FALSE
"кортик Гриша","E8101",TRUE
"наш город Карасино","E8102",TRUE
"новый город Карасино","E8103",TRUE
"село Карасино","E8104",TRUE
"сильный московский княжество","E8105",TRUE
"страна Прошлый","E8106",TRUE
"Вселенная повесть","E8107",TRUE
"Димка","E8108",FALSE
"Ермолаевка","E8109",FALSE
"Холмогор","E8110",FALSE
"Шахт","E8111",FALSE
"Шахта","E8112",FALSE
"долгий","E8113",FALSE
"домой ?","E8114",FALSE
"крошка Доррит","E8115",TRUE
"мельничный","E8116",FALSE
"наш Ермолаевка","E8117",TRUE
"поселок Шахта","E8118",TRUE
"расположить между Холмогор и Ермолаевка","E8119",TRUE
"свой Загадка","E8120",TRUE
"село Ермолаевка","E8121",TRUE
"Алехин","E8122",FALSE
"Берег Синих Раков","E8123",TRUE
"Берега Синих Раков","E8124",TRUE
"Макуревка","E8125",FALSE
"Моська","E8126",FALSE
"Моськай","E8127",FALSE
"Полинин двор","E8128",TRUE
"Рубец","E8129",FALSE
"Сенечка","E8130",FALSE
"Таганрог","E8131",FALSE
"Тюковка","E8132",FALSE
"Читаки","E8133",FALSE
"Шапкин","E8134",FALSE
"Шапкино","E8135",FALSE
"березовый поляна …","E8136",TRUE
"город Самара","E8137",TRUE
"громадный Тюковка","E8138",TRUE
"макуревский сельпо","E8139",TRUE
"маленький Шапкино","E8140",TRUE
"мало Читаки","E8141",TRUE
"мастерская , различный лампочка , проволочка , всякий железка , стеклянный и пластмассовый штучка …","E8142",TRUE
"моравский юрах","E8143",TRUE
"плохой Читакин","E8144",TRUE
"самый Тюковка","E8145",TRUE
"станица Рубежный","E8146",TRUE
"English","E8147",FALSE
"Афонино","E8148",FALSE
"БТВТ","E8149",FALSE
"Березайки","E8150",FALSE
"Валдайский район","E8151",TRUE
"Выползово","E8152",FALSE
"Игорь Игоревич","E8153",TRUE
"Институт Улучшение","E8154",TRUE
"Институт Улучшение Производство","E8155",TRUE
"Институт лучевой Исследований","E8156",TRUE
"Институт пожарный Безопасность","E8157",TRUE
"Карл-Штадпирс","E8158",TRUE
"Ковровино","E8159",FALSE
"Леонтьево","E8160",FALSE
"Литературки","E8161",FALSE
"МУРа","E8162",FALSE
"Маша","E8163",FALSE
"Миша Гагарин","E8164",TRUE
"Москва Маша","E8165",TRUE
"Музей Пушкин","E8166",TRUE
"Пожарица","E8167",FALSE
"Рагациемс","E8168",FALSE
"Троицкий","E8169",FALSE
"Тукумс","E8170",FALSE
"Филипенко","E8171",FALSE
"Филипенковский","E8172",FALSE
"ЦТ","E8173",FALSE
"Цыган","E8174",FALSE
"Южный Скандинавия","E8175",TRUE
"Юра Лоза","E8176",TRUE
"бтвт","E8177",FALSE
"весь Италия","E8178",TRUE
"вышневолоцкий район","E8179",TRUE
"вышневолоцкий уезда","E8180",TRUE
"вышний","E8181",FALSE
"вышний Волочек","E8182",TRUE
"вышний Волочка","E8183",TRUE
"вышний Волочёк","E8184",TRUE
"город вышний Волочёк","E8185",TRUE
"деревня Ковровино","E8186",TRUE
"деревня Леонтьево","E8187",TRUE
"деревня Ракетное","E8188",TRUE
"едрово","E8189",FALSE
"журнал "" крокодил","E8190",TRUE
"институт Улучшение Производство","E8191",TRUE
"институт улучшения","E8192",TRUE
"магнитный домик","E8193",TRUE
"маша","E8194",FALSE
"ночной вышний Волочка","E8195",TRUE
"панорама бородинский","E8196",TRUE
"посблкий ковровино","E8197",TRUE
"поселок Ковровино","E8198",TRUE
"прогресс Синьково ""","E8199",TRUE
"районный село Едрово","E8200",TRUE
"райцентр Едрово","E8201",TRUE
"ракитный лакокрасочный комбинат — 10 км","E8202",TRUE
"село Ковровино","E8203",TRUE
"село Ковровино Анатолий Туманов","E8204",TRUE
"тверской ведомость","E8205",TRUE
"тверской губерния","E8206",TRUE
